4o51_B:A|N
5w08_K:L|C
4ffv_H:L|A
2ny3_D:C|A
4yo0_C:D|F
3qa3_B:A|E
1nca_H:L|N
4ypg_H:L|D
2vxs_J:N|D
4fqr_a:b|A
3w13_C:D|E
6bdz_H:L|A
5vta_I:G|B
6r2s_B:A|C
3x3f_H:L|A
2r56_I:M|B
5dup_H:L|A
5fhc_A:B|J
4hc1_M:N|B
4lmq_E:I|F
6nip_H:L|Z
3ulu_D:C|A
1vfb_B:A|C
6pzw_F:E|C
5kel_Q:U|I
4qhu_B:A|D
1ggi_H:L|P
4ypg_B:A|C
6mfp_H:L|G
4xx1_H:L|A
4ckd_H:L|C
2ltq_F:E|D
3q3g_K:J|L
3opz_I:M|B
5lbs_H:L|A
6s3t_N:M|A
6mhg_G:S|E
6adc_E:F|B
5x0t_A:B|E
6mhg_A:N|E
3ks0_K:J|A
6d0u_H:I|G
2vwe_E:C|A
6nb7_H:L|A
5ifj_J:K|L
6e4x_Z:Y|B
6h3t_I:M|B
6pz8_C:G|J
3dvn_B:A|Y:X
4i2x_D:C|F
5ig7_G:H|I
5cus_J:N|C
3eob_H:L|I
4ffw_D:C|B
4kxz_Q:P|D
5xmh_H:L|A
4ut6_I:M|B
6mb3_H:L|E
5wth_E:D|B
5mhr_P:O|E
5a7x_D:C|A
5myk_B:A|C
4rau_B:A|C
2h2p_E:F|B
4f15_K:L|J
4dn4_H:L|M
4fqr_w:x|W
5h30_I:M|C
4yhp_H:L|P
5ebl_A:B|C
4mqx_E:F|B
5mev_H:L|A
5ebw_A:B|C
2ny0_D:C|A
5u7o_H:L|G
6dzm_J:L|F:C
3uc0_I:M|B
1u8p_B:A|C
3iu3_A:B|K
4khx_H:L|A
4m1c_E:F|B
5vjq_C:D|J
4rau_K:J|L
4m5z_H:L|A
1jps_H:L|T
4uao_C:B|A
3jwd_P:O|B
2fjg_H:L|W
3ejz_C:D|A
2h2s_E:F|B
3csy_E:F|L:K
5nh3_I:M|B
4k2u_H:L|A
4hg4_P:Q|D:a
6mvl_H:L|A
4zs6_C:D|B
1u8h_B:A|C
4z5r_W:V|F
3stz_A:B|C
2qr0_R:Q|P
6pxh_C:D|A
3stl_A:B|C
6dc5_H:I|G
3so3_C:B|A
2otw_B:A|E
5mvz_H:L|U
5bo1_I:M|A
6me1_A:B|F
5u8q_H:L|A
1ic5_H:L|Y
6n8d_D:B|A
