candidate_name,type,pdb_id_b,resolution_b,resolution_method_b,ab_chain_ids_b,ag_chain_ids_b,ab_pdb_id_u,ab_resolution_u,ab_resolution_method_u,ab_chain_ids_u,ag_pdb_id_u,ag_resolution_u,ag_resolution_method_u,ag_chain_ids_u,ab_mismatches_cnt,ag_mismatches_cnt,small_molecules_message,in_between_gaps_b,one_side_gaps_b,long_gaps_b,total_gaps_b,in_between_gaps_u,one_side_gaps_u,long_gaps_u,total_gaps_u,ca_rmsds,ncac_rmsds,all_atoms_rmsds
3ulu_H+L|A_7,U:U,3ULU,3.52,xray,H:L,A,3NA9,1.7,xray,H:L,2A0Z,2.4,xray,A,0,0,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.001,0.001,0.001
3ulv_H+L|A_2,U:U,3ULV,3.52,xray,H:L,A,3NA9,1.7,xray,H:L,1ZIW,2.1,xray,A,0,4,small molecules with 7 < n_atoms <= 15 detected,0,0,0,2,0,0,1,2,0.258,0.263,0.928
3ulu_H+L|A_2,U:U,3ULU,3.52,xray,H:L,A,3NA9,1.7,xray,H:L,1ZIW,2.1,xray,A,0,4,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.253,0.259,0.902
3ulv_H+L|A_8,U:U,3ULV,3.52,xray,H:L,A,3NAA,1.7,xray,H:L,2A0Z,2.4,xray,A,3,0,small molecules with 7 < n_atoms <= 15 detected,0,0,0,2,0,0,1,2,0.414,0.462,1.011
3ulu_H+L|A_8,U:U,3ULU,3.52,xray,H:L,A,3NAA,1.7,xray,H:L,2A0Z,2.4,xray,A,3,0,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.42,0.47,1.028
3ulv_H+L|A_3,U:U,3ULV,3.52,xray,H:L,A,3NAA,1.7,xray,H:L,1ZIW,2.1,xray,A,3,4,small molecules with 7 < n_atoms <= 15 detected,0,0,0,2,0,0,1,2,0.484,0.527,1.372
3ulu_H+L|A_3,U:U,3ULU,3.52,xray,H:L,A,3NAA,1.7,xray,H:L,1ZIW,2.1,xray,A,3,4,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.491,0.534,1.395
3ulv_H+L|A_5,U:U,3ULV,3.52,xray,H:L,A,3NCJ,1.6,xray,H:L,2A0Z,2.4,xray,A,4,0,small molecules with 7 < n_atoms <= 15 detected,0,0,0,2,0,0,1,2,0.419,0.46,0.931
3ulu_H+L|A_5,U:U,3ULU,3.52,xray,H:L,A,3NCJ,1.6,xray,H:L,2A0Z,2.4,xray,A,4,0,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.426,0.467,0.946
3ulv_H+L|A_0,U:U,3ULV,3.52,xray,H:L,A,3NCJ,1.6,xray,H:L,1ZIW,2.1,xray,A,4,4,small molecules with 7 < n_atoms <= 15 detected,0,0,0,2,0,0,1,2,0.492,0.528,1.318
3ulu_H+L|A_0,U:U,3ULU,3.52,xray,H:L,A,3NCJ,1.6,xray,H:L,1ZIW,2.1,xray,A,4,4,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.489,0.525,1.325
3ulv_H+L|A_9,U:U,3ULV,3.52,xray,H:L,A,3NAB,2.32,xray,H:L,2A0Z,2.4,xray,A,5,0,small molecules with 7 < n_atoms <= 15 detected,0,0,0,2,0,0,1,2,0.443,0.478,0.84
3ulu_H+L|A_9,U:U,3ULU,3.52,xray,H:L,A,3NAB,2.32,xray,H:L,2A0Z,2.4,xray,A,5,0,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.443,0.478,0.84
3ulv_H+L|A_4,U:U,3ULV,3.52,xray,H:L,A,3NAB,2.32,xray,H:L,1ZIW,2.1,xray,A,5,4,small molecules with 7 < n_atoms <= 15 detected,0,0,0,2,0,0,1,2,0.512,0.544,1.261
3ulu_H+L|A_4,U:U,3ULU,3.52,xray,H:L,A,3NAB,2.32,xray,H:L,1ZIW,2.1,xray,A,5,4,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.512,0.544,1.261
3ulv_H+L|A_6,U:U,3ULV,3.52,xray,H:L,A,3NAC,1.8,xray,H:L,2A0Z,2.4,xray,A,6,0,small molecules with 7 < n_atoms <= 15 detected,0,0,0,2,0,0,1,2,0.379,0.416,0.715
3ulu_H+L|A_6,U:U,3ULU,3.52,xray,H:L,A,3NAC,1.8,xray,H:L,2A0Z,2.4,xray,A,6,0,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.379,0.416,0.715
3ulv_H+L|A_1,U:U,3ULV,3.52,xray,H:L,A,3NAC,1.8,xray,H:L,1ZIW,2.1,xray,A,6,4,small molecules with 7 < n_atoms <= 15 detected,0,0,0,2,0,0,1,2,0.464,0.494,1.178
3ulu_H+L|A_1,U:U,3ULU,3.52,xray,H:L,A,3NAC,1.8,xray,H:L,1ZIW,2.1,xray,A,6,4,small molecules with 7 < n_atoms <= 15 detected,0,0,1,2,0,0,1,2,0.464,0.494,1.178
