comp_name,candidate_type,pdb_id_b,ab_chain_ids_b,ag_chain_ids_b,ab_pdb_id_u,ab_chain_ids_u,ag_pdb_id_u,ag_chain_ids_u,ab_mismatches_cnt,ag_mismatches_cnt,small_molecules_message,in_between_gaps,one_side_gaps,long_gaps
6c6y_H+L|R,U:U,1,6C6Y,H:L,R,6C6X,C:D,4L3N,A,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,0,4
6c6y_H+L|R,U:U,2,6C6Y,H:L,R,6C6X,E:F,4L3N,A,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,0,4
6c6y_H+L|R,U:U,3,6C6Y,H:L,R,6C6X,H:L,4L3N,A,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,0,4
6c6y_H+L|R,U:U,4,6C6Y,H:L,R,6C6X,A:B,4L3N,B,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,0,4
6c6y_H+L|R,U:U,5,6C6Y,H:L,R,6C6X,C:D,4L3N,B,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,0,3
6c6y_H+L|R,U:U,6,6C6Y,H:L,R,6C6X,E:F,4L3N,B,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,0,3
6c6y_H+L|R,U:U,7,6C6Y,H:L,R,6C6X,H:L,4L3N,B,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,0,3
6c6y_H+L|R,U:U,8,6C6Y,H:L,R,6C6X,A:B,4KQZ,A,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,2,5
6c6y_H+L|R,U:U,9,6C6Y,H:L,R,6C6X,C:D,4KQZ,A,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,2,4
6c6y_H+L|R,U:U,10,6C6Y,H:L,R,6C6X,E:F,4KQZ,A,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,2,4
6c6y_H+L|R,U:U,11,6C6Y,H:L,R,6C6X,H:L,4KQZ,A,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,2,4
6c6y_H+L|R,U:U,12,6C6Y,H:L,R,6C6X,A:B,4KQZ,B,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,2,5
6c6y_H+L|R,U:U,13,6C6Y,H:L,R,6C6X,C:D,4KQZ,B,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,2,4
6c6y_H+L|R,U:U,14,6C6Y,H:L,R,6C6X,E:F,4KQZ,B,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,2,4
6c6y_H+L|R,U:U,15,6C6Y,H:L,R,6C6X,H:L,4KQZ,B,0,1,small molecules with 7 < n_atoms <= 15 detected,0,0,2,4
