comp_name,candidate_type,pdb_id_b,ab_chain_ids_b,ag_chain_ids_b,ab_pdb_id_u,ab_chain_ids_u,ag_pdb_id_u,ag_chain_ids_u,ab_mismatches_cnt,ag_mismatches_cnt,small_molecules_message,in_between_gaps,one_side_gaps,long_gaps
6mfp_H+L|G,U:U,1,6MFP,H:L,G,6MFJ,A:B,4DKR,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,2,6MFP,H:L,G,6MFJ,H:L,4DKR,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,3,6MFP,H:L,G,6MFJ,A:B,4DKR,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,4,6MFP,H:L,G,6MFJ,H:L,4DKQ,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,5,6MFP,H:L,G,6MFJ,A:B,4DKQ,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,6,6MFP,H:L,G,6MFJ,H:L,4DKP,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,7,6MFP,H:L,G,6MFJ,A:B,4DKP,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,8,6MFP,H:L,G,6MFJ,H:L,4DKP,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,9,6MFP,H:L,G,6MFJ,A:B,4DKP,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,12,6MFP,H:L,G,6MFJ,H:L,4RZ8,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,13,6MFP,H:L,G,6MFJ,A:B,4RZ8,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,14,6MFP,H:L,G,6MFJ,H:L,4RZ8,B,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,15,6MFP,H:L,G,6MFJ,A:B,4RZ8,B,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,16,6MFP,H:L,G,6MFJ,H:L,4RZ8,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,17,6MFP,H:L,G,6MFJ,A:B,4RZ8,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,18,6MFP,H:L,G,6MFJ,H:L,4RZ8,D,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,19,6MFP,H:L,G,6MFJ,A:B,4RZ8,D,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,2,6MFP,C:D,A,6MFJ,H:L,4RZ8,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,3,6MFP,C:D,A,6MFJ,A:B,4RZ8,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,4,6MFP,C:D,A,6MFJ,H:L,4RZ8,B,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,5,6MFP,C:D,A,6MFJ,A:B,4RZ8,B,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,6,6MFP,C:D,A,6MFJ,H:L,4RZ8,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,7,6MFP,C:D,A,6MFJ,A:B,4RZ8,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,8,6MFP,C:D,A,6MFJ,H:L,4RZ8,D,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,9,6MFP,C:D,A,6MFJ,A:B,4RZ8,D,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,10,6MFP,C:D,A,6MFJ,H:L,4DKP,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,11,6MFP,C:D,A,6MFJ,A:B,4DKP,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,12,6MFP,C:D,A,6MFJ,H:L,4DKP,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,13,6MFP,C:D,A,6MFJ,A:B,4DKP,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,14,6MFP,C:D,A,6MFJ,H:L,4DKR,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,15,6MFP,C:D,A,6MFJ,A:B,4DKR,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,16,6MFP,C:D,A,6MFJ,H:L,4DKR,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,17,6MFP,C:D,A,6MFJ,A:B,4DKR,C,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,18,6MFP,C:D,A,6MFJ,H:L,4DKQ,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_C+D|A,U:U,19,6MFP,C:D,A,6MFJ,A:B,4DKQ,A,0,0,small molecules with n_atoms > 15 detected,0,0,0,5
6mfp_H+L|G,U:U,10,6MFP,H:L,G,6MFJ,H:L,6ONF,A,0,7,small molecules with n_atoms > 15 detected,0,1,0,6
6mfp_H+L|G,U:U,11,6MFP,H:L,G,6MFJ,A:B,6ONF,A,0,7,small molecules with n_atoms > 15 detected,0,1,0,6
6mfp_C+D|A,U:U,0,6MFP,C:D,A,6MFJ,H:L,6ONF,A,0,7,small molecules with n_atoms > 15 detected,0,1,0,6
6mfp_C+D|A,U:U,1,6MFP,C:D,A,6MFJ,A:B,6ONF,A,0,7,small molecules with n_atoms > 15 detected,0,1,0,6
